收书日期,印次出版日期,库区,书名,印次,单价,实收数量,码洋
4/4/2018,12/8/2017,SS,送审 福建专版 小学同步测控优化设计 数学 一年级下册 北师大版（第2版）,2-2,6.6,2500,16500
4/4/2018,12/6/2017,SS,送审福建 中学理科实验指导 高中生物 必修2,1-4,2.6,3000,7800
4/4/2018,12/6/2017,SS,送审福建 中学理科实验指导 高中生物 必修3,1-4,3.2,3000,9600
4/4/2018,3/27/2018,WX,海淀区义务教育学业标准与教学指导 化学（9年级）,1-1,17.6,775,13640
4/4/2018,3/15/2018,WX,海淀区义务教育学业标准与教学指导 历史（7～9年级）,1-1,30.8,775,23870
4/4/2018,3/23/2018,WX,海淀区义务教育学业标准与教学指导 生物（7～8年级）,1-1,17.6,775,13640
4/4/2018,3/27/2018,WX,海淀区义务教育学业标准与教学指导 英语（7～9年级）,1-1,38.5,1475,56787.5
4/4/2018,3/15/2018,WX,海淀区义务教育学业标准与教学指导 美术（7～9年级）,1-1,24.2,575,13915
4/4/2018,3/23/2018,WX,海淀区义务教育学业标准与教学指导 道德与法治（7～9年级）,1-1,23.1,780,18018
4/8/2018,,WX,E Guess What (Level 3) Teachers Book with DVD,1-3A,368,10,3680
4/8/2018,3/23/2018,WX,新高考 京师新考案 政治,1-1,93.9,5678,533164.2
4/8/2018,3/23/2018,WX,新高考 京师新考案 理科数学,1-1,95.9,9787,938573.3
4/8/2018,3/21/2018,WX,新高考 京师新考案  历史 RJ版,1-1,93.9,5969,560489.1
4/8/2018,3/23/2018,WX,新高考 京师新考案 英语 RJ版,1-1,95.9,8015,768638.5
4/8/2018,3/23/2018,WX,新高考 京师新考案 英语 WY版,1-1,95.9,5947,570317.3
4/8/2018,3/22/2018,WX,新高考 京师新考案 物理,1-1,93.9,5000,469500
4/8/2018,,WX,E Guess What (Level 1) Class Audio CDs (3),1-3A,388,6,2328
4/8/2018,,WX,E Guess What (Level 1) Presentation Plus DVD-ROM,1-2A,2980,4,11920
4/8/2018,,WX,E Guess What (Level 1) Teachers Book with DVD,1-3A,368,7,2576
4/8/2018,,WX,E Guess What (Level 2) Class Audio CDs (3),1-3A,388,6,2328
4/8/2018,,WX,E Guess What (Level 2) Presentation Plus DVD-ROM,1-3A,2980,1,2980
4/8/2018,,WX,E Guess What (Level 2) Teachers Book with DVD,1-3A,368,4,1472
4/8/2018,,WX,E Guess What (Level 3) Class Audio CDs (2),1-3A,388,10,3880
4/8/2018,,WX,E Guess What (Level 3) Presentation Plus DVD-ROM,1-3A,2980,1,2980
4/8/2018,,WX,E Guess What (Level 3) Teachers Book with DVD,1-3A,368,10,3680
4/8/2018,,WX,E Guess What (Level 4) Pupils Book,1-2A,168,200,33600
4/8/2018,,WX,E Guess What (Level 4) Class Audio CDs (2),1-3A,388,2,776
4/8/2018,,WX,E Guess What (Level 5) Class Audio CDs (3),1-3A,388,2,776
4/8/2018,,WX,E Guess What (Level 5) Presentation Plus DVD-ROM,1-3A,2980,3,8940
4/8/2018,,WX,E Guess What (Level 5) Teachers Book with DVD,1-3A,368,4,1472
4/8/2018,,WX,E Guess What (Level 6) Class Audio CDs (3),1-2A,388,1,388
4/8/2018,,WX,E Guess What (Level 6) Presentation Plus DVD-ROM,1-3A,2980,1,2980
4/8/2018,,WX,E Guess What (Level 6) Teachers Book with DVD,1-3A,368,5,1840
4/8/2018,,WX,E Guess What (Levels 1-2) Teachers Resource and Tests CD-ROM,1-3A,388,3,1164
4/8/2018,,WX,E Guess What (Levels 3-4) Teachers Resource and Tests CD-ROM,1-3A,388,4,1552
4/8/2018,,WX,E Guess What (Levels 5-6) Teachers Resource and Tests CD-ROM,1-3A,388,3,1164
4/8/2018,,WX,A Guess What (Level 1) Students Book,1-2A,168,200,33600
4/8/2018,,WX,A Guess What (Level 1) Workbook with Online Resources,1-2A,128,200,25600
4/8/2018,,WX,A Guess What (Level 1) Presentation Plus DVD-ROM,1-3A,2980,3,8940
4/8/2018,,WX,A Guess What (Level 2) Students Book,1-2A,168,500,84000
4/8/2018,,WX,A Guess What (Level 2) Workbook with Online Resources,1-2A,128,500,64000
4/8/2018,,WX,A Guess What (Level 2) Class Audio CDs (3),1-3A,388,3,1164
4/8/2018,,WX,A Guess What (Level 2) Teachers Book with DVD,1-2A,368,13,4784
4/8/2018,,WX,A Guess What (Level 3) Students Book,1-2A,168,500,84000
4/8/2018,,WX,A Guess What (Level 3) Workbook with Online Resources,1-2A,128,500,64000
4/8/2018,,WX,A Guess What (Level 3) Class Audio CDs (2),1-3A,388,13,5044
4/8/2018,,WX,A Guess What (Level 3) Presentation Plus DVD-ROM,1-3A,2980,6,17880
4/8/2018,,WX,A Guess What (Level 3) Teachers Book with DVD,1-3A,368,15,5520
4/8/2018,,WX,A Guess What (Level 4) Students Book,1-2A,168,500,84000
4/8/2018,,WX,A Guess What (Level 4) Workbook with Online Resources,1-2A,128,500,64000
4/8/2018,,WX,A Guess What (Level 4) Class Audio CDs (2),1-3A,388,8,3104
4/8/2018,,WX,A Guess What (Level 4) Presentation Plus DVD-ROM,1-3A,2980,6,17880
4/8/2018,,WX,A Guess What (Level 5) Students Book,1-3A,168,200,33600
4/8/2018,,WX,A Guess What (Level 5) Workbook with Online Resources,1-3A,128,200,25600
4/8/2018,,WX,A Guess What (Level 5) Class Audio CDs (3),1-3A,388,6,2328
4/8/2018,,WX,A Guess What (Level 5) Presentation Plus DVD-ROM,1-3A,2980,4,11920
4/8/2018,,WX,A Guess What (Level 6) Students Book,1-2A,168,100,16800
4/8/2018,,WX,A Guess What (Level 6) Workbook with Online Resources,1-2A,128,100,12800
4/8/2018,,WX,A Guess What (Level 6) Class Audio CDs (3),1-3A,388,6,2328
4/8/2018,,WX,A Guess What (Level 6) Presentation Plus DVD-ROM,1-2A,2980,2,5960
4/8/2018,,WX,A Guess What (Level 6) Teachers Book with DVD,1-3A,368,6,2208
4/8/2018,,WX,A Guess What (Level 1) Class Audio CDs (3),1-3A,388,3,1164
4/8/2018,,WX,E Guess What (Level 2) Flashcards (91),1-3A,298,10,2980
4/8/2018,,WX,E Guess What (Level 3) Flashcards (75),1-3A,298,9,2682
4/8/2018,,WX,E Guess What (Level 4) Flashcards (88),1-2A,298,7,2086
4/8/2018,,WX,A Guess What (Level 5) Teachers Book with DVD,1-3A,368,3,1104
4/8/2018,,WX,E Guess What (Level 4) Activity Book with Online Resources,1-3A,128,200,25600
4/8/2018,11/9/2017,RC,新高考 二轮专题突破+考前集训  物理  全国卷地区专用,1-1,56.9,946,53827.4
4/8/2018,11/9/2017,RC,新高考 京师新考卷 历史 全国卷地区专用,1-1,48.9,30,1467
4/9/2018,1/4/2018,SS,送审安徽 高中同步测控优化设计 数学 选修4-4 坐标系与参数方程 北师大版 双色,1-6,8.76,2000,17520
4/9/2018,,WX,新高考 京师新考案 生物,1-1,93.9,20070,1884573
4/10/2018,3/20/2018,SS,送审安徽 课堂精练 生物 七年级下册 北师大版 双色（第2版）,2-4,11.67,564,6581.88
4/10/2018,3/20/2018,SS,送审安徽 课堂精练 生物 八年级下册 北师大版 双色（第2版）,2-4,11.09,595,6598.55
4/10/2018,1/9/2018,SS,送审安徽 课堂精练 历史 九年级下册 北师大版 双色（第2版）,2-3,10.98,98,1076.04
4/10/2018,1/5/2018,SS,送审安徽 课堂精练 数学 七年级下册 北师大版 双色,1-7,12.59,86,1082.74
4/10/2018,1/3/2018,SS,送审安徽 高中同步测控优化设计 英语 必修3 北师大版 （第4版）,4-4,16.42,33,541.86
4/10/2018,1/4/2018,SS,送审安徽 高中同步测控优化设计 英语 选修6 北师大版 （第4版）,4-4,16.42,1,16.42
4/10/2018,3/23/2018,WX,中学思维训练丛书 第3册 创造性思维,1-1,35,10080,352800
4/10/2018,3/23/2018,WX,小学思维训练丛书 第5册 创造性思维,1-1,32.5,20000,650000
4/10/2018,,WX,Oxford Read and Discover 2: Sunny and Rainy,1-1,60,300,18000
4/11/2018,12/25/2017,SS,送审江西 初中同步测控优化设计 数学 八年级下册 北师大版（第5版）,5-4,12.18,2000,24360
4/11/2018,3/30/2018,WX,海淀名师伴你学 高考总复习检测 历史（第2版）,2-5,12.8,3505,44864
4/11/2018,12/26/2017,SS,送审江西 初中同步测控优化设计 数学 七年级下册 北师大版（第5版）,5-3,11.83,2000,23660
4/11/2018,4/2/2018,WX,海淀名师伴你学 同步学练测 高中语文 必修4（第2版）,2-3,13.6,8570,116552
4/11/2018,4/2/2018,WX,海淀名师伴你学 高考总复习指导 历史（第2版）,2-5,15.3,4015,61429.5
4/11/2018,4/2/2018,WX,海淀名师伴你学 高考总复习指导 数学（文科）（第2版）,2-5,20.4,3025,61710
4/11/2018,1/12/2018,SS,送审 课堂精练 物理 八年级下册 北师大版 双色(第2版）,2-1,10.45,439,4587.55
4/11/2018,1/16/2018,SS,送审 课堂精练 中国历史 七年级下册 双色,1-1,11.17,278,3105.26
4/11/2018,3/30/2018,WX,海淀名师伴你学 同步学练测 高中生物 选修3 现代生物科技专题（第2版）,2-5,13.6,8518,115844.8
4/11/2018,3/23/2018,WX,新高考 一轮复习全能卷 生物,1-1,48.9,5959,291395.1
4/11/2018,3/23/2018,WX,书法配套练习资源包 三年级下册,1-1,29.8,427,12724.6
4/11/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 选修1-2 北师大版 双色,1-4,13.86,2000,27720
4/11/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 选修1-2 北师大版 双色,1-4,13.86,2000,27720
4/11/2018,1/9/2018,SS,送审安徽 高中同步测控优化设计 数学 选修1-2 北师大版 双色,1-4,13.86,20,277.2
4/11/2018,12/15/2017,SS,送审 课堂精练 物理 九年级下册 北师大版 双色(第2版）,2-1,9.29,36000,334440
4/12/2018,,RC,小学数学新课标口算练习册 一年级下册 北师大版,1-2,8.2,7064,57924.8
4/12/2018,,RC,小学数学新课标口算练习册 二年级下册 北师大版,1-2,8.2,6415,52603
4/12/2018,,RC,小学数学新课标口算练习册 三年级下册 北师大版,1-2,8.2,4921,40352.2
4/12/2018,,RC,小学数学新课标口算练习册 四年级下册 北师大版,1-2,8.2,4595,37679
4/12/2018,,RC,小学数学新课标口算练习册 五年级下册 北师大版,1-2,8.2,4370,35834
4/12/2018,,RC,小学数学新课标口算练习册 六年级下册 北师大版,1-2,8.2,3596,29487.2
4/12/2018,,WX,E Guess What (Level 1) Presentation Plus DVD-ROM,1-2A,2980,1,2980
4/12/2018,,WX,Oxford Read and Discover 2: Your Body Activity Book,1-1,13.7,1,13.7
4/12/2018,1/22/2018,WX,决胜“希望之星”（初级）,1-2,98,5000,490000
4/13/2018,4/2/2018,WX,海淀区义务教育学业标准与教学指导 数学（7～9年级）,1-1,31.9,1475,47052.5
4/13/2018,4/2/2018,WX,海淀区义务教育学业标准与教学指导 音乐（7～9年级）,1-1,40.7,575,23402.5
4/13/2018,3/29/2018,WX,海淀区义务教育学业标准与教学指导 语文（7～9年级）,1-1,41.8,1475,61655
4/13/2018,12/25/2017,SS,送审福建 课内课外直通车 高中英语 必修5 北师大版,1-3,11.5,-2000,-23000
4/16/2018,3/23/2018,WX,新高考 一轮复习全能卷 政治,1-1,48.9,5023,245624.7
4/16/2018,3/23/2018,WX,新高考 一轮复习全能卷 化学,1-1,48.9,6024,294573.6
4/16/2018,3/23/2018,WX,新高考 一轮复习全能卷 物理,1-1,48.9,6022,294475.8
4/16/2018,3/23/2018,WX,新高考 一轮复习全能卷 文科数学,1-1,49.9,4995,249250.5
4/16/2018,3/27/2018,WX,新高考 京师新考案 英语 北师大版,1-1,95.9,4957,475376.3
4/16/2018,3/23/2018,WX,新高考 一轮复习全能卷 理科数学,1-1,49.9,8013,399848.7
4/16/2018,4/12/2018,WX,新高考 京师新考案 英语 北师大版,1-2,95.9,50,4795
4/16/2018,4/12/2018,WX,新高考 京师新考案 英语 RJ版,1-2,95.9,180,17262
4/16/2018,4/12/2018,WX,新高考 京师新考案  历史 RJ版,1-2,93.9,70,6573
4/16/2018,4/12/2018,WX,新高考 京师新考案 考点版 地理,1-3,93.9,150,14085
4/16/2018,4/12/2018,WX,新高考 京师新考案 政治,1-2,93.9,150,14085
4/16/2018,4/12/2018,WX,新高考 京师新考案 物理,1-2,93.9,150,14085
4/16/2018,4/12/2018,WX,新高考 京师新考案 语文,1-2,95.9,450,43155
4/16/2018,4/12/2018,WX,新高考 京师新考案 文科数学,1-2,95.9,150,14385
4/16/2018,4/12/2018,WX,新高考 京师新考案 生物,1-2,93.9,300,28170
4/16/2018,4/12/2018,WX,新高考 京师新考案 英语 WY版,1-2,95.9,75,7192.5
4/17/2018,4/8/2018,WX,小学数学奥林匹克训练题库,1-1,68,4975,338300
4/17/2018,4/8/2018,WX,小学数学思维训练——三年级活动课,1-1,28.8,4978,143366.4
4/17/2018,4/8/2018,WX,小学数学思维训练——四年级活动课,1-1,28.8,4930,141984
4/17/2018,4/8/2018,WX,小学数学思维训练——六年级活动课,1-1,28.8,4961,142876.8
4/17/2018,4/8/2018,WX,小学数学思维训练——五年级活动课,1-1,28.8,4955,142704
4/18/2018,8/30/2017,SS,送审 山西专版 课堂精练 中国历史 八年级上册 北师大版,1-1,16.74,39944,668662.56
4/18/2018,8/30/2017,SS,送审 山西专版 课堂精练 历史 九年级上册 北师大版,1-2,15.01,37000,555370
